Crakehill,Skip Bridge,Westwick,Arkengarthdale,East Cowton,Malham Tarn,Snaizeholme,Skelton
0.132449298,0.156868832,0.126418208,0.102841918,0.1,0.13047619,0.102380952,0.140154273
0.112627329,0.110842735,0.108726522,0.1,0.1,0.112698413,0.147619048,0.115438135
0.145296871,0.153981474,0.123788856,0.1,0.1,0.1,0.1,0.15306139
0.13061393,0.137091441,0.115081683,0.1,0.1,0.125396825,0.1,0.136985999
0.110571717,0.108712551,0.105263002,0.105683837,0.103864734,0.102539683,0.1,0.112215857
0.130981004,0.132104187,0.118957988,0.153996448,0.138647343,0.173650794,0.171428571,0.146076786
0.12951271,0.130418213,0.111244078,0.1,0.1,0.105079365,0.1,0.1335297
0.143461503,0.113719997,0.177063855,0.13410302,0.173429952,0.26,0.157142857,0.153241405
0.111526108,0.110085561,0.106621751,0.1,0.1,0.1,0.1,0.111315779
0.136120033,0.135829484,0.114944089,0.1,0.1,0.102539683,0.1,0.140154273
0.111012205,0.115829989,0.107804207,0.131261101,0.165700483,0.12031746,0.130952381,0.129965392
0.105175736,0.107521264,0.103538767,0.1,0.1,0.102539683,0.119047619,0.108043096
0.214673763,0.160533555,0.19689686,0.190941385,0.18115942,0.262539683,0.192857143,0.238784805
0.312315316,0.351089069,0.241208846,0.165364121,0.324154589,0.221904762,0.164285714,0.367153909
0.163283473,0.124956462,0.15271387,0.122735346,0.1,0.125396825,0.123809524,0.169550816
0.139056621,0.170649403,0.112086846,0.1,0.281642512,0.138095238,0.142857143,0.202475664
0.124740754,0.125713637,0.114529154,0.1,0.1,0.1,0.1,0.129227328
0.164384693,0.225832261,0.150379058,0.102841918,0.1,0.347619048,0.1,0.173619168
0.165485914,0.144107923,0.136084245,0.1,0.1,0.1,0.102380952,0.163430287
0.105983298,0.104674289,0.102631501,0.153996448,0.185024155,0.135555556,0.102380952,0.10728703
0.32846655,0.458779435,0.325309387,0.239253996,0.142512077,0.362857143,0.451190476,0.46058199
0.105946591,0.10829863,0.103775258,0.1,0.1,0.102539683,0.1,0.108505736
0.131715151,0.154879988,0.123763057,0.18383659,0.16763285,0.204126984,0.138095238,0.148056957
0.103450491,0.106663133,0.102152069,0.1,0.1,0.1,0.102380952,0.103947741
0.111489401,0.104209889,0.112179293,0.1,0.1,0.102539683,0.1,0.114502054
0.132816371,0.128217359,0.115307425,0.102841918,0.107729469,0.102539683,0.1,0.135329856
0.116151234,0.110873022,0.113004862,0.1,0.1,0.113968254,0.1,0.118102366
0.212471322,0.258007117,0.170923686,0.1,0.1,0.201587302,0.111904762,0.256786362
0.105873176,0.105199263,0.109627338,0.119893428,0.130917874,0.12031746,0.111904762,0.113511969
0.122795265,0.121715757,0.111097883,0.1,0.1,0.1,0.1,0.126221068
0.173194457,0.163239191,0.159408718,0.105683837,0.1,0.105079365,0.107142857,0.233942386
0.128558319,0.134082936,0.114185167,0.1,0.1,0.107619048,0.1,0.134213759
0.470523997,0.412066833,0.256393725,0.108525755,0.12705314,0.143174603,0.152380952,0.380835092
0.106276957,0.107147725,0.104185893,0.102841918,0.138647343,0.173650794,0.1,0.107135817
0.219078645,0.170397012,0.165897175,0.128419183,0.123188406,0.115238095,0.107142857,0.25086385
0.119711847,0.119605765,0.114688248,0.153996448,0.142512077,0.150793651,0.121428571,0.136589965
0.452170322,0.54576361,0.354726732,0.119893428,0.12705314,0.219365079,0.197619048,0.598833949
0.108075617,0.113003205,0.104867417,0.1,0.1,0.102539683,0.111904762,0.111963835
0.158511517,0.207851897,0.154762743,0.105683837,0.1,0.133015873,0.130952381,0.190738649
0.110204643,0.135688145,0.123212678,0.513499112,0.227536232,0.403492063,0.495238095,0.198227297
0.155574929,0.166611141,0.136970011,0.102841918,0.1,0.1,0.1,0.164384369
0.134651739,0.123553166,0.123634062,0.128419183,0.130917874,0.166031746,0.145238095,0.161198094
0.103817564,0.103402236,0.103381823,0.1,0.15410628,0.1,0.102380952,0.104862221
0.106350372,0.107884708,0.103360324,0.1,0.1,0.1,0.1,0.107805475
0.118500505,0.116314581,0.110405609,0.1,0.1,0.1,0.1,0.128957305
0.771524273,0.704225032,0.503679587,0.128419183,0.130917874,0.155873016,0.116666667,0.649778356
0.120262458,0.121857096,0.109889629,0.102841918,0.1,0.105079365,0.1,0.123016791
0.237432321,0.155283814,0.199003781,0.111367673,0.1,0.181269841,0.138095238,0.268577382
0.110021107,0.111902779,0.105480144,0.108525755,0.1,0.158412698,0.154761905,0.11225186
0.121987703,0.130983569,0.112675924,0.182415631,0.150241546,0.148253968,0.164285714,0.14069432
0.149334679,0.156929406,0.127871553,0.102841918,0.134782609,0.115238095,0.104761905,0.16231419
0.222749381,0.172194039,0.225338142,0.151154529,0.103864734,0.275238095,0.411904762,0.319629798
0.1,0.1,0.100090297,0.102841918,0.1,0.193968254,0.121428571,0.100097208
0.330668991,0.196221701,0.385266335,0.335879218,0.111594203,0.640952381,0.485714286,0.559950586
0.128448197,0.116445824,0.121361598,0.1,0.12705314,0.160952381,0.1,0.128957305
0.104111223,0.106683324,0.106550804,0.1,0.1,0.1,0.1,0.107062011
0.150802973,0.146581358,0.133323748,0.1,0.1,0.1,0.1,0.166904587
0.104918785,0.103392141,0.102341262,0.1,0.1,0.115238095,0.1,0.105026035
0.113471598,0.115133389,0.107384973,0.11705151,0.138647343,0.145714286,0.130952381,0.117616324
0.125107828,0.120261982,0.111570865,0.1,0.1,0.1,0.1,0.125338992
0.314517757,0.294543298,0.276669614,0.1,0.173429952,0.1,0.171428571,0.293887571
0.106974397,0.112538805,0.10426329,0.1,0.1,0.1,0.1,0.111369783
0.389400753,0.425534439,0.23178145,0.1,0.1,0.115238095,0.10952381,0.3439319
0.105139029,0.108510638,0.103523718,0.21651865,0.171497585,0.289206349,0.1,0.11745431
0.138322474,0.117485677,0.12716638,0.1,0.1,0.1,0.1,0.134771808
0.139056621,0.130922995,0.122408608,0.122735346,0.111594203,0.155873016,0.10952381,0.143952602
